66.4,5.2,4.96,5.6,7.04,0,2.0,2.0,1.5
89.75,2.5,3.26,0.9,13.01,2,2.5,2.8,2.5
34.59,9.2,5.35,5.2,0.15,0,0.5,1.2,0.5
33.58,9.6,13.05,11.2,15.68,2,2.5,11.6,11.5
83.32,2.9,-2.01,-1.1,13.36,1,2.0,2.0,1.5
69.79,6.0,9.08,6.6,8.87,2,5.5,8.0,5.5
93.81,0.9,-2.38,-1.2,14.31,1,0.5,1.2,0.5
49.48,7.6,7.28,5.6,13.36,2,2.0,2.0,1.5
57.27,8.8,8.23,7.4,12.23,5,9.0,11.31,8.5
31.89,12.3,13.22,11.1,12.23,6,10.5,11.31,11.5
22.07,11.9,14.04,11.0,13.01,3,4.5,8.51,11.5
22.07,11.9,14.04,11.0,13.01,3,4.5,8.51,11.5
60.99,11.5,7.96,12.3,7.9,5,15.5,12.28,7.5
92.8,1.3,-1.46,-1.9,7.78,1,1.0,1.6,0.5
8.2,13.1,15.95,12.4,11.73,2,3.0,21.6,12.5
88.74,2.9,3.55,1.4,6.01,1,3.0,3.2,2.5
8.2,13.1,15.95,12.4,11.73,2,3.0,21.6,12.5
33.92,11.5,16.17,13.2,13.44,6,7.5,11.47,11.5
68.77,6.4,5.26,4.2,8.49,2,6.0,8.04,5.5
118.18,-2.3,1.45,0.6,11.73,0,1.0,1.6,0.5
34.59,9.2,9.23,8.3,9.05,1,1.5,14.53,8.5
34.59,9.2,9.23,8.3,9.05,1,1.5,14.53,8.5
92.8,1.3,-1.46,-1.9,7.78,1,1.0,1.6,0.5
34.59,9.2,7.32,6.8,9.05,1,1.5,14.53,6.5
44.75,11.5,13.98,13.5,10.67,6,11.5,11.64,11.5
67.76,6.8,6.95,5.8,9.5,2,7.5,8.13,6.5
34.59,9.2,9.23,8.3,9.05,1,1.5,14.53,8.5
79.26,4.4,9.31,6.1,9.35,3,3.5,3.6,3.5
79.26,4.4,9.31,6.1,9.35,3,3.5,3.6,3.5
93.14,3.3,5.03,3.4,6.86,2,5.0,4.8,4.5
75.88,3.7,4.35,2.9,7.78,1,2.0,11.6,3.5
34.59,9.2,9.23,8.3,9.05,1,1.5,14.53,8.5
87.72,3.3,4.14,1.9,7.59,2,3.5,3.6,3.5
34.59,9.2,9.23,8.3,9.05,1,1.5,14.53,8.5
75.88,3.7,4.35,2.9,0.2,0,1.0,1.6,3.5
27.49,11.9,15.46,11.4,8.87,3,7.0,16.0,11.5
-1.29,14.7,17.72,13.1,16.52,3,3.5,18.0,17.5
81.29,3.7,4.07,1.6,10.75,3,2.5,2.8,2.5
96.18,2.1,7.39,4.5,11.1,1,3.5,3.6,3.5
8.2,13.1,15.95,12.4,11.73,2,3.0,21.6,12.5
8.2,13.1,15.95,12.4,11.73,2,3.0,21.6,12.5
8.2,13.1,15.95,12.4,11.73,2,3.0,21.6,12.5
100.24,0.5,0.32,-1.1,7.04,1,1.5,2.0,1.5
80.28,4.1,-0.05,0.2,9.95,1,4.5,8.2,0.5
96.52,4.0,6.32,7.0,6.34,1,8.0,6.8,6.5
80.28,4.1,-0.05,-1.0,9.95,2,4.0,8.2,3.5
106.67,0.1,2.44,0.3,8.5,1,2.5,2.8,2.5
90.77,2.1,4.28,2.0,9.2,1,2.0,2.4,1.5
30.53,10.7,14.86,10.3,13.01,3,4.5,14.23,10.5
80.28,4.1,2.1,3.8,7.98,1,4.0,3.2,3.5
73.85,4.5,7.18,4.3,11.83,2,3.0,9.07,4.5
-18.21,17.0,23.52,17.8,13.36,3,4.5,26.0,16.5
100.24,0.5,4.96,3.7,19.67,1,1.5,2.0,1.5
63.36,6.4,11.56,7.9,11.93,4,3.0,3.2,11.5
37.98,10.0,13.01,9.1,9.95,2,4.0,8.2,9.5
100.58,2.5,4.16,3.2,5.5,0,5.5,5.2,5.5
9.21,12.7,9.23,9.9,9.05,1,2.0,14.53,9.5
90.09,4.4,4.92,4.6,8.59,2,7.5,8.67,4.5
116.15,-1.5,-0.54,-2.0,0.3,0,2.0,2.4,0.5
75.88,3.7,10.15,7.7,11.73,2,1.0,1.6,3.5
-24.64,17.4,32.43,27.2,19.58,3,2.5,27.87,27.5
-24.64,17.4,32.43,27.2,19.58,3,2.5,27.87,27.5
63.36,6.4,11.56,7.9,7.98,2,5.0,8.2,7.5
81.29,3.7,4.94,5.0,15.26,1,3.5,2.8,3.5
-93.33,27.3,42.05,33.6,19.62,4,5.0,41.6,41.5
-93.33,27.3,42.05,33.6,19.62,4,5.0,41.6,41.5
-93.33,27.3,42.05,33.6,19.62,4,5.0,41.6,41.5
-93.33,27.3,42.05,33.6,19.62,4,5.0,41.6,41.5
33.58,9.6,24.65,19.4,19.62,2,3.0,21.6,19.5
-8.73,15.5,11.6,10.0,15.68,3,2.5,11.6,15.5
-8.73,15.5,11.6,10.0,15.68,3,2.5,11.6,15.5
-1.29,14.7,22.36,16.9,16.52,4,3.5,18.0,16.5
-1.29,14.7,22.36,16.9,16.52,4,3.5,18.0,16.5
-1.29,14.7,22.36,16.9,16.52,4,3.5,18.0,16.5
33.58,9.6,24.65,19.4,19.62,2,3.0,21.6,19.5
63.36,6.4,5.76,4.9,6.01,1,4.0,3.2,5.5
95.17,2.5,2.7,1.5,8.87,1,5.0,8.0,2.5
95.17,2.5,1.54,1.0,8.87,1,4.5,4.0,4.5
77.23,5.2,6.3,4.2,8.49,2,5.5,8.04,5.5
64.37,6.0,1.57,0.3,10.75,2,3.0,2.8,2.5
49.48,7.6,8.44,6.5,7.04,1,3.0,2.0,7.5
15.64,12.3,10.76,11.2,13.36,2,3.5,10.0,12.5
34.59,9.2,16.95,14.6,14.31,1,1.5,14.53,14.5
66.4,5.2,2.64,0.9,7.04,1,2.5,10.0,2.5
77.23,5.2,6.3,4.2,8.49,2,5.5,8.04,5.5
46.44,8.8,10.11,7.9,6.01,1,4.5,8.2,8.5
92.8,1.3,2.9,2.9,0.2,0,1.5,1.6,1.5
33.58,9.6,29.0,23.0,19.62,2,3.0,21.6,9.5
63.36,6.4,1.41,1.4,7.98,2,4.0,3.2,7.5
93.81,0.9,-6.26,-2.7,19.58,0,0.5,1.2,0.5
59.97,5.6,7.32,6.8,14.31,1,0.5,1.2,6.5
64.37,6.0,6.56,5.6,10.75,2,3.5,2.8,5.5
46.44,8.8,9.35,6.7,11.93,4,4.5,8.2,8.5
88.74,2.9,6.45,3.8,9.95,2,3.0,3.2,2.5
83.32,2.9,-0.85,-2.1,13.36,1,2.5,10.0,2.5
92.8,1.3,5.8,4.1,7.78,1,1.0,1.6,0.5
73.85,4.5,5.27,4.3,6.57,1,2.5,2.4,4.5
30.53,10.7,15.67,11.0,13.01,3,4.5,14.23,10.5
87.72,3.3,4.78,2.9,5.84,1,5.0,8.04,4.5
92.8,1.3,-1.46,-1.9,7.78,1,1.0,1.6,0.5
117.16,-1.9,-2.01,-3.0,7.04,0,1.5,2.0,1.5
59.97,5.6,-0.46,0.5,14.31,1,1.5,14.53,0.5
73.85,4.5,3.35,2.0,9.2,1,3.5,9.07,3.5
50.5,7.2,8.7,6.5,11.73,2,2.0,11.6,11.5
34.59,9.2,9.23,9.9,9.05,1,2.0,14.53,9.5
75.88,3.7,2.9,1.8,11.73,2,1.0,1.6,1.5
105.66,0.5,-5.16,-4.0,13.9,0,3.5,3.2,3.5
88.74,2.9,6.45,3.8,9.95,2,3.0,3.2,2.5
50.16,11.5,9.52,12.0,10.69,5,14.0,12.21,11.5
59.97,5.6,1.52,2.1,9.05,1,1.5,14.53,1.5
66.4,5.2,0.32,0.9,16.52,2,2.0,2.0,1.5
93.81,0.9,-6.26,-4.3,19.58,1,0.5,1.2,0.5
50.5,7.2,10.15,7.7,11.73,2,2.0,11.6,11.5
92.8,1.3,2.9,1.8,7.78,1,1.0,1.6,1.5
73.85,4.5,5.27,2.8,11.83,3,2.0,2.4,4.5
82.65,5.2,5.33,4.7,8.84,1,7.5,5.6,5.5
