87.72,3.3,8.03,5.1,11.1,2,4.5,8.04,4.5
63.36,6.4,5.76,5.6,7.98,2,4.0,3.2,5.5
31.55,10.4,15.88,11.4,14.46,3,4.0,15.73,15.5
64.71,8.0,8.4,8.1,8.59,2,7.5,6.0,7.5
28.5,11.5,10.58,8.7,9.35,3,7.0,12.49,11.5
36.96,10.3,8.67,7.1,9.35,3,6.0,8.04,8.5
36.96,10.3,8.67,7.1,9.35,3,6.0,8.04,8.5
36.96,10.3,8.67,7.1,9.35,3,6.0,8.04,8.5
84.68,4.4,9.85,7.7,8.18,2,5.5,4.8,4.5
63.7,8.4,11.42,10.1,6.4,2,9.0,6.4,8.5
84.68,4.4,9.85,7.7,8.18,2,5.5,4.8,4.5
63.7,8.4,11.42,10.1,6.4,2,9.0,6.4,8.5
74.19,6.4,4.52,5.4,7.71,2,7.0,5.6,5.5
71.82,5.2,6.45,5.6,7.98,1,4.0,3.2,5.5
90.77,2.1,1.38,2.0,6.57,1,2.5,2.4,1.5
67.76,6.8,7.93,6.1,13.44,3,6.5,8.13,6.5
92.12,3.6,8.16,6.5,9.14,3,5.5,5.2,5.5
68.1,8.7,8.82,9.8,7.79,3,12.0,12.0,8.5
49.48,7.6,13.08,9.3,16.52,4,1.5,2.0,1.5
88.74,2.9,6.45,4.4,6.01,0,3.5,3.2,3.5
114.12,-0.8,4.31,2.0,7.98,0,3.0,3.2,0.5
72.16,7.2,7.83,8.4,6.4,1,8.0,6.4,7.5
91.11,4.0,8.63,7.4,6.59,1,6.5,5.6,6.5
48.81,9.9,11.94,10.5,9.97,3,9.0,8.46,9.5
73.85,4.5,5.27,2.8,11.83,2,2.0,2.4,4.5
26.47,12.3,15.81,12.8,14.23,4,8.5,15.31,12.5
105.66,0.5,-5.85,-6.3,13.9,1,3.0,3.2,2.5
45.76,11.1,11.42,10.9,9.12,5,9.0,9.15,10.5
75.2,6.0,9.03,7.5,9.14,3,6.0,5.2,5.5
84.68,4.4,3.12,2.6,9.5,2,5.5,4.8,4.5
14.63,12.7,15.88,11.4,9.2,2,4.0,9.07,12.5
86.71,3.7,7.34,4.8,8.87,1,5.0,4.0,3.5
86.71,3.7,7.34,4.8,8.87,1,5.0,4.0,3.5
100.24,0.5,-2.01,-3.0,0.25,0,1.5,2.0,1.5
34.93,11.1,12.62,10.6,11.36,4,7.0,8.04,10.5
73.85,4.5,7.18,4.3,11.83,2,2.0,2.4,4.5
73.85,4.5,7.18,4.3,11.83,2,2.0,2.4,4.5
66.74,7.2,6.37,5.4,10.35,4,7.5,11.35,7.5
58.62,10.3,10.33,11.5,9.94,7,11.5,10.3,9.5
57.27,8.8,9.45,7.8,7.71,3,9.0,11.31,8.5
62.68,8.7,13.11,12.8,10.05,4,9.0,9.15,8.5
90.77,2.1,6.25,3.6,14.46,1,3.0,9.07,2.5
38.99,9.6,14.04,9.7,15.26,5,2.5,2.8,9.5
68.77,6.4,7.93,5.5,11.36,5,4.5,4.4,5.5
85.69,4.0,3.17,2.1,9.92,2,4.5,4.4,3.5
74.19,6.4,7.42,6.8,9.97,3,8.0,11.31,6.5
85.69,4.0,3.69,2.1,7.05,2,4.5,4.4,3.5
55.91,7.2,14.04,9.7,13.01,3,4.5,14.23,9.5
72.5,9.1,6.68,10.0,8.77,4,14.0,12.93,8.5
49.83,15.8,7.73,17.9,9.68,8,21.0,15.2,15.5
69.79,6.0,9.08,6.2,8.87,3,6.0,12.0,5.5
84.68,4.4,6.48,5.0,9.5,3,6.0,8.13,5.5
49.15,11.9,9.86,12.0,8.32,4,16.0,12.44,11.5
86.71,3.7,1.54,1.5,12.03,1,5.0,4.0,3.5
77.57,7.2,3.19,5.4,10.4,3,10.5,7.6,7.5
66.07,9.5,5.4,8.6,9.03,3,13.5,12.44,8.5
67.42,11.1,6.34,12.2,7.25,4,17.0,12.98,12.5
30.53,10.7,13.17,9.7,15.26,3,5.0,14.23,10.5
42.38,10.3,15.65,12.8,10.81,4,9.0,14.8,10.5
42.38,10.3,15.65,12.8,10.81,4,9.0,14.8,10.5
55.91,7.2,10.74,7.6,8.5,2,4.0,8.51,8.5
61.33,7.2,9.66,7.1,13.61,4,5.5,8.0,7.5
66.07,9.5,5.63,8.6,9.75,3,13.0,10.62,9.5
14.63,12.7,19.77,15.3,11.83,3,4.5,15.73,12.5
77.23,5.2,5.26,3.8,9.92,2,5.5,8.04,5.5
35.95,16.9,8.66,17.3,11.69,9,22.5,17.43,16.5
23.43,19.7,5.0,17.1,8.81,3,29.5,17.65,17.5
23.43,19.7,5.0,17.1,8.81,3,29.5,17.65,17.5
70.47,9.9,5.11,9.8,9.18,4,14.0,10.4,9.5
58.96,12.2,8.89,14.7,9.98,4,18.5,12.98,12.5
92.12,3.6,4.57,3.9,7.93,0,6.0,5.2,3.5
88.74,2.9,-2.26,-2.8,11.93,2,3.0,3.2,2.5
99.23,0.9,-4.43,-4.4,6.57,0,2.5,2.4,2.5
96.18,2.1,4.14,1.9,5.84,1,4.5,8.04,4.5
96.18,2.1,4.14,1.9,5.84,1,4.5,8.04,4.5
84.68,4.4,2.13,1.4,5.55,1,5.5,4.8,5.5
86.71,3.7,7.92,5.2,7.29,2,5.0,8.0,7.5
7.53,21.7,15.85,24.7,10.09,11,27.0,19.41,21.5
70.47,9.9,5.98,10.6,9.18,4,14.0,10.4,9.5
38.32,18.1,9.07,20.5,9.52,7,26.0,19.33,9.5
76.22,5.6,6.48,6.1,8.18,2,5.5,4.8,5.5
58.62,10.3,5.92,8.6,9.19,3,14.0,12.21,9.5
92.12,3.6,6.83,6.1,10.35,0,6.5,5.2,6.5
65.73,7.6,4.92,4.4,14.48,4,8.5,11.31,7.5
100.24,0.5,4.96,2.7,0.25,0,1.5,2.0,1.5
100.24,0.5,4.96,2.7,0.25,0,1.5,2.0,1.5
96.18,2.1,5.42,2.9,5.84,1,4.5,8.04,4.5
96.18,2.1,5.42,2.9,5.84,1,4.5,8.04,4.5
90.77,2.1,3.35,2.0,6.57,0,2.5,2.4,2.5
85.69,4.0,2.13,1.6,11.36,1,5.5,4.4,3.5
89.75,2.5,-0.06,-1.2,13.01,1,3.0,2.8,2.5
69.45,10.3,1.29,7.2,10.82,4,15.5,12.28,10.5
63.36,6.4,7.21,4.9,13.9,3,3.0,3.2,2.5
77.23,5.2,8.45,6.3,8.49,1,6.0,8.04,5.5
83.66,4.8,6.37,5.4,9.14,2,7.0,8.28,4.5
91.11,4.0,7.42,6.4,8.84,2,6.5,5.6,6.5
99.23,0.9,-0.54,-2.0,19.72,1,2.0,2.4,0.5
99.23,0.9,-0.54,-2.0,19.72,1,2.0,2.4,0.5
56.25,9.1,9.56,8.7,9.64,4,8.0,8.67,9.5
69.79,6.0,7.92,5.2,12.03,3,5.0,8.0,7.5
44.75,11.5,11.77,11.9,11.55,6,12.0,11.64,11.5
70.13,8.0,6.26,7.2,8.92,4,10.5,9.42,7.5
68.77,6.4,8.97,7.2,11.36,3,7.0,11.67,6.5
65.73,7.6,10.32,8.8,6.59,2,8.5,11.31,8.5
42.04,14.6,11.5,16.3,11.06,7,19.5,15.74,11.5
103.63,1.3,2.12,0.5,7.29,1,4.0,4.0,3.5
64.37,6.0,9.87,7.0,10.75,2,3.0,2.8,2.5
88.74,2.9,0.65,-0.4,11.93,1,3.5,3.2,2.5
30.53,10.7,13.17,9.0,19.77,4,4.5,14.23,10.5
73.17,6.8,3.41,4.0,7.54,2,8.5,6.0,6.5
65.39,11.8,7.27,13.7,8.74,5,18.0,13.69,13.5
65.39,11.8,7.27,13.7,8.74,5,18.0,13.69,13.5
105.66,0.5,3.55,1.4,6.01,1,3.0,3.2,0.5
68.77,6.4,7.93,6.3,12.79,3,5.5,4.4,5.5
68.77,6.4,6.82,5.5,9.92,3,5.5,4.4,5.5
68.77,6.4,6.82,5.5,9.92,3,5.5,4.4,5.5
68.77,6.4,6.82,5.5,9.92,3,5.5,4.4,5.5
68.77,6.4,6.82,5.5,9.92,3,5.5,4.4,5.5
68.77,6.4,7.35,5.9,12.79,3,5.5,4.4,5.5
74.19,6.4,3.24,3.0,8.84,4,6.5,5.6,6.5
55.91,7.2,10.74,7.6,8.5,2,4.0,8.51,8.5
105.66,0.5,3.55,1.4,6.01,1,3.0,3.2,0.5
73.85,4.5,7.18,4.3,9.2,2,3.0,9.07,4.5
87.05,5.6,4.35,5.6,8.04,1,8.5,7.2,5.5
75.88,3.7,10.15,7.7,7.78,1,2.0,11.6,7.5
75.88,3.7,10.15,7.7,7.78,1,2.0,11.6,7.5
