83.32,2.9,4.96,3.7,7.04,1,2.0,2.0,1.5
83.32,2.9,4.96,3.7,7.04,1,2.0,2.0,1.5
33.58,9.6,15.95,12.4,11.73,2,2.0,11.6,11.5
100.24,0.5,2.64,0.9,7.04,1,1.5,2.0,0.5
22.07,11.9,14.86,12.4,10.75,3,6.0,14.23,11.5
92.12,3.6,1.9,2.1,6.71,1,6.0,5.2,1.5
50.5,7.2,8.7,7.7,11.73,2,1.5,1.6,1.5
56.93,6.8,11.07,7.5,11.83,2,3.0,9.07,11.5
81.29,3.7,1.57,-0.6,8.5,1,3.5,8.51,3.5
75.88,3.7,5.8,4.1,15.68,2,1.0,1.6,3.5
-18.21,17.0,21.2,15.9,16.52,4,4.5,26.0,16.5
119.19,-2.7,-4.29,-2.7,0.15,0,0.5,1.2,0.5
63.36,6.4,9.35,6.1,7.98,1,4.0,8.2,7.5
9.21,12.7,11.15,9.9,9.05,1,1.5,14.53,12.5
9.21,12.7,15.03,13.0,14.31,2,1.5,14.53,12.5
92.8,1.3,1.45,0.6,7.78,1,1.0,1.6,0.5
93.81,0.9,5.35,5.2,9.05,1,0.5,1.2,0.5
75.88,3.7,10.15,7.7,11.73,1,2.0,11.6,11.5
93.81,0.9,5.35,5.2,9.05,1,0.5,1.2,0.5
9.21,12.7,3.43,8.3,9.05,1,2.0,14.53,12.5
95.17,2.5,3.28,1.5,5.71,1,4.0,4.0,3.5
104.64,0.9,-2.3,-3.4,0.45,0,3.5,3.6,3.5
-109.24,29.2,26.63,22.5,14.31,2,2.5,27.87,0.5
49.48,7.6,17.72,13.1,10.2,2,2.5,10.0,9.5
81.29,3.7,5.75,3.6,8.5,2,3.0,2.8,3.5
-24.64,17.4,32.43,27.2,19.58,3,2.5,27.87,27.5
48.47,8.0,11.07,7.5,9.2,2,4.0,15.73,7.5
48.47,8.0,11.07,7.5,9.2,2,4.0,15.73,7.5
62.34,6.8,6.7,6.1,11.1,1,5.5,8.04,6.5
90.77,2.1,3.35,2.0,9.2,0,2.5,2.4,2.5
68.1,8.7,3.89,6.0,8.58,3,12.5,12.0,8.5
29.52,11.1,14.46,10.8,11.93,3,6.5,18.2,10.5
64.37,6.0,12.36,8.3,8.5,2,4.5,14.23,8.5
64.37,6.0,12.36,8.3,8.5,2,4.5,14.23,8.5
93.81,0.9,-0.46,0.5,0.15,0,0.5,1.2,0.5
93.81,0.9,-0.46,0.5,0.15,0,0.5,1.2,0.5
93.81,0.9,-0.46,0.5,0.15,0,0.5,1.2,0.5
96.52,4.0,3.94,4.5,5.41,1,7.5,6.8,3.5
100.24,0.5,1.48,-0.2,7.04,0,1.5,2.0,1.5
63.36,6.4,1.41,3.8,13.9,1,5.0,8.2,7.5
93.81,0.9,-2.38,-1.2,14.31,1,0.5,1.2,0.5
73.85,4.5,1.38,0.4,9.2,2,2.5,2.4,0.5
50.5,7.2,-4.36,0.6,11.73,0,2.5,1.6,0.5
119.19,-2.7,-4.29,-2.7,0.15,0,0.5,1.2,0.5
119.19,-2.7,-6.26,-4.3,0.15,0,0.5,1.2,0.5
119.19,-2.7,-10.09,-7.5,0.15,0,0.5,1.2,0.5
115.13,-1.2,0.76,-1.2,6.24,0,2.5,2.8,2.5
100.24,0.5,2.64,0.9,7.04,1,1.5,2.0,0.5
83.32,2.9,4.96,2.7,7.04,1,1.5,2.0,2.5
48.47,8.0,9.15,5.9,6.57,1,3.0,9.07,7.5
48.47,8.0,10.08,6.7,9.2,2,3.0,9.07,9.5
66.4,5.2,1.48,-0.2,16.52,1,2.5,10.0,0.5
66.4,5.2,6.12,3.7,13.36,1,2.5,10.0,5.5
56.93,6.8,2.37,0.4,17.09,2,3.0,9.07,0.5
50.5,7.2,7.25,5.3,15.68,1,2.0,11.6,6.5
8.2,13.1,11.6,8.8,15.68,2,3.0,21.6,12.5
91.11,4.0,2.83,2.4,7.71,1,7.0,8.46,2.5
91.11,4.0,2.83,2.4,7.71,1,7.0,8.46,2.5
91.11,4.0,2.83,2.4,7.71,1,7.0,8.46,2.5
89.08,4.8,3.07,3.3,7.39,1,8.0,8.9,7.5
51.85,8.8,9.49,8.9,8.49,3,6.5,8.04,8.5
-3.32,15.5,19.84,15.0,15.26,5,6.0,19.94,19.5
73.85,4.5,6.25,5.9,6.57,0,3.0,2.4,6.5
48.47,8.0,4.28,2.8,14.46,3,3.5,9.07,3.5
92.8,1.3,-1.46,-1.9,7.78,0,1.0,1.6,0.5
56.93,6.8,9.15,5.9,14.46,3,3.0,9.07,9.5
72.16,7.2,5.97,6.0,10.35,3,10.5,11.4,5.5
83.32,2.9,3.8,1.8,10.2,1,1.5,2.0,1.5
34.59,9.2,1.52,2.1,19.58,2,1.5,14.53,1.5
34.59,9.2,1.52,2.1,19.58,2,1.5,14.53,1.5
47.79,10.3,9.21,8.1,12.8,6,11.5,16.67,9.5
34.59,9.2,16.95,14.6,14.31,2,1.5,14.53,14.5
71.82,5.2,1.41,2.6,7.98,2,4.0,3.2,2.5
71.82,5.2,1.41,2.6,7.98,2,4.0,3.2,2.5
88.74,2.9,4.31,3.2,7.98,1,3.5,3.2,3.5
61.33,7.2,8.5,5.7,5.71,1,5.0,8.0,7.5
103.63,1.3,3.28,1.5,8.87,1,4.0,4.0,3.5
99.23,0.9,0.45,-1.2,6.57,1,2.0,2.4,0.5
75.88,3.7,11.6,8.8,7.78,1,1.0,1.6,3.5
119.19,-2.7,-2.38,-1.2,0.15,0,0.5,1.2,0.5
48.47,8.0,10.08,8.3,11.83,3,3.5,9.07,7.5
50.5,7.2,5.8,7.7,11.73,1,2.0,1.6,1.5
32.56,10.0,13.08,12.2,13.36,2,3.5,10.0,9.5
32.56,10.0,10.76,8.4,13.36,3,3.0,10.0,9.5
66.74,7.2,7.7,6.5,9.14,2,7.0,8.28,6.5
117.16,-1.9,-3.17,-3.0,13.36,0,1.5,2.0,1.5
80.28,4.1,6.45,3.8,0.4,0,3.0,3.2,3.5
89.75,2.5,4.07,1.6,6.24,0,2.5,2.8,2.5
75.88,3.7,1.45,0.6,15.68,1,2.0,11.6,0.5
105.66,0.5,2.1,0.2,7.98,0,3.0,3.2,2.5
88.74,2.9,1.41,-0.4,7.98,1,3.0,3.2,2.5
9.21,12.7,9.23,8.3,19.58,3,1.5,14.53,12.5
59.97,5.6,9.23,8.3,19.58,1,1.5,14.53,5.5
89.75,2.5,5.75,3.6,10.75,1,3.0,2.8,2.5
53.88,8.0,9.31,6.6,12.86,2,6.0,8.04,7.5
73.85,4.5,4.28,2.0,9.2,1,3.0,9.07,4.5
64.37,6.0,4.07,3.6,10.75,1,4.0,8.51,3.5
116.15,-1.5,-4.43,-5.2,6.57,0,2.0,2.4,1.5
113.1,-0.4,2.87,0.9,7.59,0,3.5,3.6,3.5
84.68,4.4,6.02,4.2,6.86,1,5.0,4.8,4.5
119.19,-2.7,-0.46,0.5,9.05,0,0.5,1.2,0.5
33.58,9.6,8.7,6.5,7.78,1,2.0,11.6,11.5
33.58,9.6,8.7,6.5,7.78,1,2.0,11.6,11.5
64.37,6.0,12.36,8.3,8.5,2,4.5,14.23,8.5
73.85,4.5,12.05,9.0,6.57,1,2.5,2.4,6.5
93.14,3.3,9.85,7.3,8.18,2,5.0,4.8,4.5
73.51,8.7,10.28,12.4,8.21,3,13.0,10.94,8.5
69.79,6.0,7.34,4.8,8.87,2,6.0,12.0,5.5
79.26,4.4,10.58,7.1,11.1,3,4.5,8.04,4.5
44.41,9.6,12.56,9.0,15.19,6,6.0,12.0,9.5
76.56,7.6,8.53,9.5,9.37,3,11.0,10.0,9.5
87.05,5.6,7.25,7.7,10.67,2,8.0,7.2,7.5
119.19,-2.7,-4.29,-2.7,0.15,0,0.5,1.2,0.5
80.28,4.1,7.9,4.9,9.95,2,3.0,3.2,4.5
89.75,2.5,5.75,2.9,6.24,1,2.5,2.8,2.5
93.81,0.9,-0.46,0.5,14.31,1,0.5,1.2,0.5
79.26,4.4,6.7,4.5,11.1,2,3.5,3.6,3.5
81.29,3.7,10.74,7.0,8.5,2,3.5,8.51,3.5
66.4,5.2,-2.01,-0.2,0.25,0,3.0,2.0,0.5
66.4,5.2,-2.01,-0.2,0.25,0,3.0,2.0,0.5
64.37,6.0,12.36,8.3,10.75,3,3.5,8.51,8.5
