84.0,6.8,6.5,8.4,8.44,4,10.5,8.4,6.5
54.22,9.9,8.0,8.4,10.05,4,11.5,11.51,9.5
73.85,4.5,4.28,2.0,14.46,2,3.0,9.07,4.5
84.68,4.4,2.6,1.4,12.13,2,5.0,4.8,4.5
73.85,4.5,3.35,2.0,9.2,1,3.0,2.4,2.5
41.36,10.7,10.37,8.2,12.78,6,8.5,14.43,10.5
53.88,8.0,6.7,5.1,7.59,1,5.5,8.04,7.5
61.33,7.2,6.18,4.8,7.29,1,6.0,8.0,7.5
60.31,7.6,8.45,6.8,8.49,2,7.5,11.67,7.5
61.33,7.2,6.18,4.8,7.29,1,6.0,8.0,7.5
100.24,0.5,-2.01,-2.1,10.2,1,1.5,2.0,1.5
83.32,2.9,-0.85,-1.1,7.04,1,2.0,2.0,1.5
81.63,5.6,6.89,6.5,9.64,3,8.0,8.67,6.5
94.15,2.9,5.26,3.8,11.36,1,4.5,4.4,4.5
61.33,7.2,5.6,3.8,8.87,3,5.5,8.0,7.5
103.63,1.3,0.96,0.5,5.71,0,4.5,4.0,0.5
75.2,6.0,9.03,8.2,7.93,1,7.0,5.2,5.5
59.3,8.0,12.75,9.7,8.18,3,7.0,4.8,7.5
47.12,12.7,12.48,14.7,11.41,8,15.5,14.6,14.5
76.22,5.6,3.12,2.6,10.81,2,7.0,8.13,6.5
31.89,12.3,16.93,14.2,12.23,6,11.5,17.03,11.5
79.26,4.4,7.39,4.5,12.86,2,4.5,8.04,4.5
72.16,7.2,7.42,7.2,9.36,4,7.5,6.4,6.5
53.88,8.0,11.22,7.7,9.35,3,3.5,3.6,7.5
58.28,8.4,10.83,9.0,10.35,4,7.0,8.28,8.5
58.28,8.4,10.83,9.0,10.35,4,7.0,8.28,8.5
58.28,8.4,10.83,9.0,10.35,4,7.0,8.28,8.5
48.81,9.9,12.81,10.8,9.97,5,10.5,14.17,10.5
74.19,6.4,7.01,5.8,7.71,3,6.0,5.6,5.5
