83.66,4.8,8.63,6.8,6.71,1,6.5,8.28,6.5
50.16,11.5,7.6,10.6,8.44,3,15.0,14.11,7.5
57.61,10.7,10.68,12.7,9.03,5,13.0,10.62,10.5
50.84,9.2,10.83,8.5,9.5,4,7.5,11.47,9.5
61.33,13.4,6.34,15.1,9.43,6,19.5,16.29,8.5
68.77,6.4,3.69,2.5,9.92,1,6.0,8.04,5.5
12.61,25.9,13.01,31.9,10.05,10,41.0,25.27,25.5
89.75,2.5,7.37,4.3,10.75,2,2.5,2.8,2.5
8.54,21.3,16.55,24.4,13.15,15,30.5,25.61,12.5
59.64,9.9,7.66,9.3,10.16,3,12.0,10.0,9.5
19.37,15.0,14.96,14.5,11.55,7,14.0,13.87,14.5
43.73,11.9,10.79,11.4,12.06,6,13.5,13.92,11.5
36.96,10.3,13.19,10.8,11.1,3,6.0,8.04,10.5
58.62,10.3,9.52,11.5,9.19,4,13.0,10.3,9.5
65.05,9.9,9.99,12.2,8.21,4,14.0,12.68,9.5
55.24,9.5,9.28,8.7,11.34,5,10.5,11.4,9.5
49.82,9.5,9.5,7.9,10.35,4,7.0,8.28,9.5
69.79,12.2,6.86,15.4,8.98,4,19.0,15.14,8.5
73.85,4.5,3.35,2.0,14.46,1,2.5,2.4,2.5
57.95,12.6,5.35,12.3,8.28,3,20.0,14.67,12.5
66.07,9.5,5.92,9.5,10.47,3,14.0,10.62,9.5
37.31,18.5,9.13,20.5,10.23,6,27.5,21.56,18.5
64.71,8.0,4.92,5.2,8.59,2,8.5,8.67,8.5
106.67,0.1,2.44,0.3,8.5,1,2.5,2.8,2.5
69.79,6.0,8.5,7.1,10.45,2,5.5,4.0,5.5
57.61,10.7,8.82,11.0,10.47,5,14.5,12.44,10.5
60.31,7.6,10.01,7.2,11.36,5,6.5,11.67,7.5
35.61,15.0,11.15,15.4,9.65,6,20.0,16.73,14.5
39.68,19.6,5.82,21.1,9.96,8,29.5,21.7,21.5
60.99,11.5,6.85,11.6,7.9,4,15.0,10.8,11.5
19.03,13.1,16.04,11.8,13.61,5,8.0,20.0,13.5
48.81,9.9,11.94,9.8,9.97,3,9.0,14.17,9.5
60.31,7.6,10.01,7.6,11.36,3,7.0,11.67,7.5
57.61,10.7,8.53,10.8,9.03,6,11.5,8.8,8.5
34.59,9.2,9.23,8.3,14.31,1,1.5,14.53,8.5
62.34,6.8,4.78,3.5,14.61,3,5.0,8.04,4.5
118.18,-2.3,7.25,5.3,15.68,0,1.0,1.6,0.5
81.97,7.5,1.92,5.8,8.9,2,13.0,10.94,5.5
63.7,8.4,9.28,9.2,10.35,1,8.5,6.4,8.5
