83.66,4.8,8.63,6.8,6.71,1,6.5,8.28,6.5
50.16,11.5,7.6,10.6,8.44,3,15.0,14.11,7.5
57.61,10.7,11.2,13.1,9.75,6,13.0,10.62,10.5
50.84,9.2,10.83,8.5,9.5,4,7.5,11.47,9.5
61.33,13.4,6.34,14.9,9.43,6,19.5,16.29,8.5
68.77,6.4,3.69,2.5,9.92,1,6.0,8.04,5.5
5.16,26.7,13.65,32.0,10.34,11,43.0,26.31,26.5
89.75,2.5,8.24,5.0,8.5,2,2.5,2.8,2.5
8.54,21.3,16.26,24.2,12.73,14,30.5,25.61,12.5
59.64,9.9,7.95,9.5,10.16,3,12.0,10.0,9.5
10.91,16.2,14.67,14.3,11.55,8,14.0,13.87,13.5
43.73,11.9,10.21,10.9,12.06,5,13.5,13.92,10.5
36.96,10.3,13.19,10.8,11.1,3,6.0,8.04,10.5
58.62,10.3,8.7,10.8,9.19,4,13.0,10.3,9.5
48.13,12.3,12.54,14.2,9.58,6,14.0,12.68,12.5
55.24,9.5,9.28,8.7,11.34,5,10.5,11.4,9.5
49.82,9.5,9.5,7.9,10.35,4,7.0,8.28,9.5
69.79,12.2,6.86,15.4,8.98,4,19.0,15.14,8.5
14.63,12.7,10.08,7.5,11.83,1,4.5,9.07,12.5
57.95,12.6,4.77,11.8,8.28,3,20.0,14.67,12.5
66.07,9.5,5.92,9.5,10.47,3,14.0,10.62,9.5
37.31,18.5,9.3,20.7,10.23,7,27.5,21.56,18.5
64.71,8.0,3.41,4.0,9.64,3,8.5,8.67,8.5
81.29,3.7,6.56,3.6,8.5,2,2.5,2.8,3.5
61.33,7.2,8.5,7.1,8.87,2,5.5,4.0,8.5
57.61,10.7,8.3,10.5,10.47,5,14.5,12.44,10.5
60.31,7.6,10.01,7.2,11.36,5,6.5,11.67,7.5
35.61,15.0,11.15,15.4,9.65,6,20.0,16.73,14.5
48.14,18.5,5.82,21.1,9.64,7,29.5,21.7,21.5
60.99,11.5,6.85,11.6,7.9,4,15.0,10.8,11.5
19.03,13.1,16.04,11.8,13.61,5,8.0,20.0,13.5
57.27,8.8,10.72,8.8,11.1,3,8.0,11.31,8.5
43.39,9.9,12.62,9.7,11.36,5,7.0,11.67,9.5
66.07,9.5,9.11,11.2,8.32,5,12.5,10.62,9.5
34.59,9.2,5.35,5.2,14.31,2,1.5,14.53,14.5
62.34,6.8,4.78,3.5,14.61,3,5.0,8.04,4.5
118.18,-2.3,7.25,5.3,15.68,0,1.0,1.6,0.5
81.97,7.5,1.4,5.4,8.9,3,13.0,10.94,7.5
55.24,9.5,10.73,10.4,10.35,2,10.5,8.9,10.5
